Biot,Thermal Expansion of Solid,Thermal Expansion Difference,Bulk Modulus,Skempton,Shear Modulus,Poisson Ratio,Thermal Filtration,Thermal Osmosis,Thermal Conductivity,Permeability,Specific Heat,Fluid Diffusivity,Thermal Diffusivity,Fluid Thermal Diffusivity,Thermal Fluid  Diffusivity,Diagnal Ratio,Off Diagnal Ratio,Case
0.80507,0.00072813,0.00066187,1.20E+10,0.85105,1.29E+10,0.31349,-2.69E-09,-8.94E-21,128.78,4.68E-17,3.97E+06,0.00012245,3.27E-05,934.62,3.46E-14,0.26719,3.71E-17,1
0.79154,0.00054927,0.00084073,1.54E+10,0.75723,1.74E+10,0.30408,-9.06E-09,-1.14E-20,109.61,6.57E-17,5.70E+06,0.000177,1.94E-05,604.86,3.79E-14,0.10939,6.26E-17,1
0.75388,0.00043436,0.00095564,1.28E+10,0.72007,2.36E+10,0.28356,-5.94E-09,-2.84E-21,184.93,3.21E-17,6.44E+06,7.22E-05,2.88E-05,792.09,1.47E-14,0.39981,1.85E-17,1
0.74159,0.0011546,0.00023541,1.18E+10,0.92943,1.66E+10,0.27212,-7.98E-09,-6.54E-21,138.16,5.57E-17,9.92E+06,0.00017813,1.40E-05,401.09,1.70E-14,0.078369,4.23E-17,1
0.67312,0.0011003,0.00028973,1.57E+10,0.90047,1.80E+10,0.22269,-8.16E-09,-1.50E-20,3.8564,3.82E-17,4.04E+06,0.00013817,9.58E-07,27.582,2.93E-14,0.0069342,1.06E-15,0
0.65991,0.0010631,0.00032687,1.51E+10,0.67418,1.80E+10,0.24888,-4.35E-09,-1.02E-20,157.09,7.74E-17,2.23E+06,0.00017726,7.08E-05,1336.8,6.78E-14,0.39915,5.07E-17,1
0.6791,0.00061296,0.00077704,1.22E+10,0.82396,2.00E+10,0.23661,-2.74E-09,-1.54E-20,39.9,1.32E-17,4.76E+06,3.52E-05,8.43E-06,246.68,8.74E-15,0.23977,3.54E-17,1
0.8026,0.00041321,0.00097679,1.06E+10,0.86422,1.57E+10,0.22503,-8.09E-09,-9.00E-21,59.789,9.42E-17,2.37E+06,0.00023201,2.56E-05,762.16,1.24E-13,0.11033,1.62E-16,1
0.68548,0.00066178,0.00072822,1.36E+10,0.72684,2.03E+10,0.31682,-5.06E-09,-1.54E-20,44.608,8.23E-17,8.61E+06,0.00020171,5.20E-06,139.57,2.64E-14,0.025758,1.89E-16,0
0.92568,0.00075287,0.00063713,1.09E+10,0.8502,1.61E+10,0.25154,-3.23E-09,-1.40E-20,133.35,4.06E-17,2.51E+06,0.00010578,5.38E-05,1627.8,5.09E-14,0.50904,3.13E-17,1
0.89591,0.001213,0.00017699,1.11E+10,0.8965,1.77E+10,0.22837,-8.54E-09,-1.75E-20,132.3,6.01E-17,8.53E+06,0.00017957,1.56E-05,473.8,2.25E-14,0.086681,4.76E-17,1
0.60615,0.00086492,0.00052508,9.38E+09,0.85602,1.32E+10,0.26777,-3.82E-09,-1.32E-20,187.11,2.32E-17,9.44E+06,5.15E-05,1.99E-05,409.8,5.49E-15,0.38566,1.34E-17,1
0.65346,0.00053434,0.00085566,1.02E+10,0.59084,1.94E+10,0.28669,-9.22E-09,-1.36E-20,4.3396,3.13E-17,4.06E+06,4.31E-05,1.07E-06,16.895,1.45E-14,0.024929,8.56E-16,0
0.77414,0.0012372,0.00015281,1.19E+10,0.61253,1.63E+10,0.2514,-6.77E-09,-6.24E-21,5.7933,8.61E-17,1.13E+06,0.00012776,5.18E-06,66.839,1.05E-13,0.04051,1.58E-15,0
0.65177,0.0012714,0.00011862,1.49E+10,0.8201,2.20E+10,0.24752,-2.74E-09,-8.35E-21,51.453,5.93E-17,4.82E+06,0.00019079,1.07E-05,260.04,3.06E-14,0.056102,1.18E-16,0
0.74315,0.0011754,0.00021462,9.88E+09,0.96751,1.20E+10,0.24874,-8.06E-09,-1.07E-20,158.08,3.23E-17,6.97E+06,8.69E-05,2.27E-05,518.05,1.17E-14,0.26141,2.26E-17,1
0.72669,0.0010579,0.0003321,1.04E+10,0.95501,1.92E+10,0.2408,-9.47E-09,-9.96E-21,130.51,1.12E-17,2.78E+06,3.57E-05,4.74E-05,1426.1,1.57E-14,1.3289,1.10E-17,1
0.77903,0.0011375,0.00025246,1.36E+10,0.83008,2.00E+10,0.24201,-2.33E-09,-1.39E-20,45.955,5.14E-17,2.72E+06,0.00014928,1.70E-05,456.51,5.20E-14,0.11393,1.14E-16,1
0.7965,0.00093982,0.00045018,1.15E+10,0.86609,1.93E+10,0.23682,-6.41E-09,-1.84E-20,68.156,2.16E-17,5.14E+06,6.02E-05,1.33E-05,386.55,1.35E-14,0.22166,3.49E-17,1
0.74939,0.0010808,0.00030923,1.08E+10,0.97488,1.42E+10,0.25554,-5.21E-09,-8.38E-21,139.84,5.38E-17,4.19E+06,0.0001686,3.35E-05,957.08,3.81E-14,0.19882,3.98E-17,1
0.56306,0.00099526,0.00039474,1.33E+10,0.68892,2.37E+10,0.23287,-1.22E-09,-1.17E-20,187.34,6.64E-17,4.81E+06,0.00015714,3.91E-05,780.54,2.79E-14,0.24884,3.57E-17,1
0.74507,0.00058599,0.00080401,8.23E+09,0.79973,2.18E+10,0.28737,-9.15E-09,-8.62E-21,133.3,1.64E-18,1.47E+06,3.28E-06,9.24E-05,2063.7,8.89E-15,28.193,4.31E-18,1
0.61517,0.00089689,0.00049311,1.43E+10,0.68881,1.59E+10,0.2598,-3.93E-09,-1.56E-20,92.077,8.24E-17,6.05E+06,0.00018952,1.53E-05,308.98,2.83E-14,0.080565,9.17E-17,0
0.67322,0.0009382,0.0004518,1.03E+10,0.88996,1.70E+10,0.26771,-5.26E-09,-1.63E-20,183.8,2.29E-17,5.86E+06,6.07E-05,3.15E-05,798.67,1.08E-14,0.51906,1.36E-17,1
0.82605,0.00052461,0.00086539,8.29E+09,0.67807,1.70E+10,0.30904,-5.26E-09,-1.23E-20,55.381,1.80E-17,9.84E+06,2.39E-05,5.64E-06,92.331,3.54E-15,0.236,3.84E-17,1
0.73162,0.0010229,0.00036714,1.06E+10,0.6904,1.20E+10,0.27117,-6.42E-09,-1.86E-20,145.49,2.84E-17,5.59E+06,4.47E-05,2.61E-05,372.8,8.42E-15,0.58384,2.26E-17,1
0.92232,0.0011656,0.00022439,8.63E+09,0.93026,2.00E+10,0.30259,-5.69E-09,-1.03E-20,76.961,1.00E-18,5.90E+06,3.60E-06,1.31E-05,540.82,1.68E-15,3.6485,3.10E-18,1
0.89417,0.00049113,0.00089887,1.38E+10,0.90413,2.02E+10,0.27235,-9.16E-09,-1.22E-20,84.572,5.01E-18,4.16E+06,1.96E-05,2.06E-05,982.33,8.05E-15,1.0528,8.20E-18,1
0.82632,0.0012275,0.00016254,1.23E+10,0.87026,1.56E+10,0.2586,-7.45E-09,-1.05E-20,188.28,5.79E-17,4.54E+06,0.00016164,4.16E-05,1058.7,3.42E-14,0.25753,3.23E-17,1
0.67336,0.00079153,0.00059847,8.52E+09,0.91576,2.31E+10,0.31179,-2.72E-09,-3.60E-21,135.99,1.04E-17,2.48E+06,2.74E-05,5.56E-05,1556.3,1.30E-14,2.0271,8.36E-18,1
0.61846,0.00088839,0.00050161,1.60E+10,0.68783,1.66E+10,0.24671,-1.30E-09,-6.64E-21,13.933,8.52E-17,5.73E+06,0.00021342,2.44E-06,53.221,3.28E-14,0.011432,6.16E-16,0
0.64036,0.00040139,0.00098861,1.07E+10,0.95076,2.37E+10,0.30065,-7.99E-09,-1.23E-20,86.873,4.30E-17,3.49E+06,0.00014716,2.52E-05,1031.5,5.34E-14,0.17149,5.18E-17,1
0.62461,0.0013731,1.69E-05,1.34E+10,0.60873,1.82E+10,0.2613,-8.46E-09,-2.99E-21,184.25,4.78E-17,4.80E+06,8.82E-05,3.84E-05,473.95,1.41E-14,0.4354,2.97E-17,1
0.7309,0.0010017,0.00038828,9.91E+09,0.63379,1.68E+10,0.28224,-4.57E-09,-8.57E-21,166.28,5.74E-17,5.66E+06,7.98E-05,2.94E-05,403.87,1.47E-14,0.36883,3.65E-17,1
0.5611,0.00061564,0.00077436,1.38E+10,0.67339,1.68E+10,0.28925,-5.41E-09,-1.87E-20,48.683,8.96E-17,1.49E+06,0.00021178,3.33E-05,799.89,1.51E-13,0.15702,1.89E-16,1
0.92929,0.0012147,0.00017534,1.10E+10,0.88624,2.23E+10,0.26848,-8.98E-09,-1.03E-20,18.723,8.98E-17,6.77E+06,0.00031062,2.78E-06,107.75,5.30E-14,0.0089522,4.92E-16,0
0.68599,0.00074528,0.00064472,1.03E+10,0.70734,2.31E+10,0.25786,-3.82E-09,-1.82E-20,44.047,6.71E-18,5.23E+06,1.22E-05,8.45E-06,165.45,3.25E-15,0.69247,1.97E-17,1
0.73888,0.0010169,0.00037309,1.39E+10,0.66234,1.37E+10,0.29006,-9.89E-09,-8.26E-21,69.329,9.37E-17,8.72E+06,0.00017745,7.96E-06,135.47,1.94E-14,0.044875,1.44E-16,0
0.75647,0.00056561,0.00082439,1.28E+10,0.70361,1.69E+10,0.31741,-5.96E-09,-1.75E-20,129.68,1.42E-17,4.06E+06,2.96E-05,3.22E-05,773.09,9.97E-15,1.0867,1.29E-17,1
0.57044,0.0013123,7.77E-05,1.01E+10,0.83284,1.52E+10,0.23261,-8.55E-09,-1.88E-20,118.4,3.19E-17,4.07E+06,7.43E-05,2.91E-05,441.25,1.40E-14,0.39231,3.17E-17,1
0.74957,0.0013483,4.17E-05,9.82E+09,0.85259,1.52E+10,0.22063,-2.79E-09,-1.61E-20,127.76,5.11E-17,9.80E+06,0.00011228,1.30E-05,234.3,9.65E-15,0.11619,4.12E-17,1
0.72242,0.00054114,0.00084886,1.20E+10,0.71693,1.24E+10,0.22596,-4.19E-09,-6.23E-21,188.32,9.31E-17,7.45E+06,0.00016912,2.53E-05,507.39,2.56E-14,0.14985,5.05E-17,1
0.57149,0.00077876,0.00061124,1.17E+10,0.82728,1.55E+10,0.27745,-2.79E-09,-1.09E-20,39.319,9.08E-17,8.49E+06,0.00024247,4.64E-06,117.77,2.75E-14,0.019147,2.34E-16,0
0.8671,0.00090568,0.00048432,8.61E+09,0.68474,1.90E+10,0.2914,-7.22E-09,-1.06E-20,140.75,2.49E-17,7.38E+06,3.50E-05,1.91E-05,312.04,6.50E-15,0.54682,2.08E-17,1
0.82252,0.0010911,0.00029892,9.65E+09,0.91202,1.63E+10,0.29731,-5.17E-09,-1.34E-20,28.896,7.84E-17,1.17E+06,0.00022817,2.53E-05,747.51,2.07E-13,0.11093,2.77E-16,1
0.5505,0.0006497,0.0007403,1.10E+10,0.97893,1.38E+10,0.30569,-7.38E-09,-1.99E-20,134.23,4.21E-17,5.21E+05,0.00015175,0.00027554,9409.4,3.10E-13,1.8157,3.30E-17,1
0.78969,0.0005863,0.0008037,1.07E+10,0.88035,1.56E+10,0.30163,-5.27E-09,-5.76E-21,143.83,4.31E-19,7.91E+06,1.19E-06,1.83E-05,581.59,8.44E-16,15.29,1.45E-18,1
0.81121,0.0006687,0.0007213,1.03E+10,0.82347,1.32E+10,0.25527,-8.33E-09,-4.41E-21,55.901,5.47E-17,1.56E+06,0.0001153,3.64E-05,847.06,8.84E-14,0.31561,1.04E-16,1
0.5634,0.00098082,0.00040918,1.04E+10,0.75287,2.29E+10,0.25891,-7.69E-09,-1.35E-20,92.541,4.40E-17,2.87E+06,9.59E-05,3.24E-05,619.32,3.21E-14,0.3381,5.19E-17,1
0.92425,0.00077967,0.00061033,1.40E+10,0.93933,2.04E+10,0.31805,-4.13E-09,-5.40E-21,88.967,8.24E-17,9.28E+06,0.00040638,9.65E-06,566.62,5.29E-14,0.023756,9.34E-17,1
0.6253,0.00050863,0.00088137,1.46E+10,0.65591,1.57E+10,0.24102,-4.16E-09,-7.88E-21,176.7,9.78E-17,9.21E+06,0.00020901,1.92E-05,449.96,2.54E-14,0.09199,5.64E-17,1
0.77555,0.00041645,0.00097355,1.23E+10,0.93391,2.11E+10,0.24652,-7.10E-09,-1.16E-20,92.292,4.65E-18,6.62E+05,1.84E-05,0.0001516,6621,4.50E-14,8.2199,6.80E-18,1
0.79465,0.00046681,0.00092319,1.23E+10,0.87822,2.15E+10,0.30617,-5.31E-09,-1.64E-20,115.73,6.74E-17,5.47E+06,0.00022364,2.14E-05,867.17,5.15E-14,0.095483,5.93E-17,1
0.5522,0.0013808,9.18E-06,9.59E+09,0.74485,2.34E+10,0.31676,-8.38E-09,-1.32E-20,190.08,6.80E-17,8.42E+06,0.00013899,2.26E-05,316.99,1.23E-14,0.16248,3.89E-17,0
0.91655,0.0013552,3.48E-05,1.03E+10,0.76726,2.37E+10,0.25972,-3.10E-09,-1.36E-20,157.99,4.19E-17,4.19E+06,9.20E-05,3.79E-05,911.02,2.49E-14,0.41238,2.74E-17,1
0.83171,0.0013452,4.48E-05,1.53E+10,0.62461,1.48E+10,0.26029,-5.65E-09,-1.96E-20,198.53,7.98E-18,1.68E+06,1.41E-05,0.00011811,1633.7,9.92E-15,8.3728,6.07E-18,1
0.86191,0.00063469,0.00075531,1.10E+10,0.68388,1.96E+10,0.27137,-6.60E-09,-1.79E-20,151.9,4.87E-17,4.42E+05,8.76E-05,0.00036363,7417.2,2.54E-13,4.1504,3.42E-17,1
0.68839,0.00053665,0.00085335,8.96E+09,0.9414,2.30E+10,0.24779,-5.35E-09,-3.32E-21,45.693,3.03E-17,7.83E+06,8.54E-05,5.86E-06,193.15,1.35E-14,0.068664,6.98E-17,1
0.69718,0.00048381,0.00090619,8.58E+09,0.83194,1.40E+10,0.2855,-4.06E-09,-9.19E-21,144.86,8.10E-17,9.86E+05,0.00016213,0.00015108,3472,1.98E-13,0.93181,5.71E-17,1
0.61156,0.0013241,6.59E-05,1.37E+10,0.97643,1.62E+10,0.27041,-9.54E-09,-3.48E-21,30.4,5.49E-17,1.12E+06,0.00021714,2.75E-05,706.51,1.36E-13,0.12663,1.93E-16,1
0.64095,0.00080245,0.00058755,1.27E+10,0.70529,1.21E+10,0.27152,-8.56E-09,-8.66E-21,76.434,8.50E-17,3.41E+06,0.00017144,2.25E-05,421.32,4.94E-14,0.13141,1.17E-16,1
0.8912,0.0006281,0.0007619,1.59E+10,0.69243,2.16E+10,0.26611,-1.84E-09,-1.69E-20,5.0573,7.37E-17,9.72E+06,0.00017307,5.22E-07,14.543,2.14E-14,0.0030173,1.47E-15,0
0.62848,0.0011101,0.00027992,1.28E+10,0.9231,2.18E+10,0.24645,-8.63E-09,-1.73E-20,17.984,3.18E-17,1.90E+05,0.00012942,0.00010693,3150.9,6.08E-13,0.82617,1.93E-16,1
0.79672,0.0013374,5.26E-05,1.41E+10,0.88313,2.34E+10,0.26331,-6.22E-09,-1.14E-20,47.352,5.35E-17,9.18E+06,0.00019382,5.17E-06,170.39,1.99E-14,0.026676,1.17E-16,0
0.64607,0.0013651,2.49E-05,1.49E+10,0.95965,1.23E+10,0.23782,-4.12E-09,-1.74E-20,117.95,1.81E-17,3.79E+06,6.32E-05,3.11E-05,583.36,1.00E-14,0.49133,1.72E-17,1
0.91958,0.00064509,0.00074491,1.42E+10,0.89011,1.38E+10,0.23821,-6.70E-09,-1.03E-20,124.34,7.43E-17,4.43E+06,0.00021882,2.83E-05,933.61,5.73E-14,0.12937,6.14E-17,1
0.80636,0.00050191,0.00088809,1.58E+10,0.80522,1.24E+10,0.3192,-6.84E-09,-6.62E-21,143.35,7.09E-17,1.32E+06,0.00020159,0.00011171,3563.2,1.82E-13,0.55412,5.10E-17,1
0.58561,0.001104,0.00028604,1.23E+10,0.71718,2.25E+10,0.22331,-6.43E-09,-1.99E-20,197.74,4.02E-17,6.13E+05,9.38E-05,0.0003289,6028.3,1.33E-13,3.5077,2.21E-17,1
0.69469,0.0010113,0.00037871,1.28E+10,0.59324,2.37E+10,0.24155,-6.51E-09,-8.33E-21,5.9699,2.54E-17,7.86E+06,4.20E-05,7.61E-07,11.924,5.91E-15,0.018136,4.95E-16,0
0.60998,0.00099277,0.00039723,8.68E+09,0.6946,1.60E+10,0.31757,-4.08E-09,-1.00E-20,8.0812,5.26E-17,1.15E+06,8.24E-05,7.07E-06,100.25,6.88E-14,0.085818,6.86E-16,0
0.58539,0.0012994,9.06E-05,8.79E+09,0.5892,2.31E+10,0.3176,-7.47E-09,-1.33E-20,113.47,3.79E-17,7.85E+06,4.87E-05,1.45E-05,143.42,5.75E-15,0.29701,4.01E-17,1
0.78407,0.0011442,0.00024576,8.86E+09,0.88495,2.09E+10,0.24008,-3.57E-09,-3.83E-21,3.5841,6.74E-17,7.02E+06,0.00016632,5.12E-07,12.754,2.45E-14,0.0030794,1.92E-15,0
0.77239,0.00087387,0.00051613,1.14E+10,0.64779,1.48E+10,0.29465,-1.88E-09,-1.66E-20,185.11,1.29E-17,9.81E+06,2.01E-05,1.89E-05,306.08,2.32E-15,0.93814,7.60E-18,1
0.73355,0.0011514,0.00023858,1.38E+10,0.78218,1.93E+10,0.29468,-1.99E-09,-1.65E-20,80.842,7.67E-17,2.40E+06,0.0002092,3.39E-05,830.9,7.96E-14,0.162,9.58E-17,1
0.94654,0.0013595,3.05E-05,1.25E+10,0.8922,2.07E+10,0.27083,-5.33E-09,-1.50E-20,129.89,3.76E-17,2.26E+06,0.0001433,5.86E-05,2348.8,7.04E-14,0.40861,3.00E-17,1
0.62431,0.00061145,0.00077855,1.27E+10,0.84607,1.50E+10,0.241,-2.02E-09,-6.00E-21,38.539,7.75E-17,7.33E+06,0.00021505,5.28E-06,152.98,3.11E-14,0.024547,2.03E-16,0
0.78949,0.00042046,0.00096954,1.37E+10,0.70986,1.31E+10,0.26933,-6.73E-09,-1.86E-20,67.049,6.78E-17,1.19E+06,0.00013708,5.77E-05,1355.7,1.43E-13,0.42068,1.05E-16,1
0.72125,0.00068652,0.00070348,1.06E+10,0.71267,2.27E+10,0.24567,-2.48E-09,-1.23E-20,178.01,2.92E-17,9.08E+06,5.42E-05,1.97E-05,407.05,6.96E-15,0.36307,1.71E-17,1
0.892,0.00051811,0.00087189,1.40E+10,0.72977,2.04E+10,0.29556,-5.85E-09,-5.69E-21,172.57,8.32E-17,8.46E+06,0.00019967,2.05E-05,608.06,3.00E-14,0.10262,4.94E-17,1
0.63918,0.0011755,0.00021454,1.41E+10,0.89673,1.51E+10,0.274,-5.68E-09,-1.75E-20,98.729,7.09E-17,5.90E+06,0.00023687,1.68E-05,417.72,3.10E-14,0.070823,7.42E-17,0
0.74936,0.0010711,0.00031893,1.14E+10,0.7902,1.50E+10,0.31498,-7.68E-09,-1.32E-20,164.08,1.14E-17,5.58E+06,2.60E-05,2.95E-05,640.29,5.83E-15,1.1362,9.10E-18,1
0.64745,0.001311,7.90E-05,1.47E+10,0.80117,1.32E+10,0.27529,-7.24E-09,-3.23E-21,184.36,7.39E-18,9.62E+06,2.04E-05,1.92E-05,335.22,2.10E-15,0.94035,6.25E-18,1
0.9416,0.00067372,0.00071628,1.18E+10,0.74199,1.77E+10,0.28402,-1.00E-09,-5.26E-21,141.94,7.49E-17,2.05E+06,0.00015989,7.04E-05,1809.8,9.60E-14,0.44007,5.30E-17,1
0.56927,0.0011513,0.0002387,9.07E+09,0.80054,1.22E+10,0.26808,-6.89E-09,-7.60E-21,8.5992,7.28E-17,7.08E+06,0.00014258,1.22E-06,17.591,1.59E-14,0.0085266,9.01E-16,0
0.70907,0.00047879,0.00091121,1.24E+10,0.86937,2.18E+10,0.30937,-1.46E-09,-1.75E-20,76.653,9.65E-17,3.55E+06,0.00030995,2.19E-05,830.06,1.05E-13,0.070539,1.26E-16,1
0.60294,0.00045771,0.00093229,1.45E+10,0.86568,1.91E+10,0.2255,-2.72E-09,-1.28E-20,149.99,1.02E-18,4.62E+06,3.49E-06,3.27E-05,1251.7,1.45E-15,9.3745,1.15E-18,1
0.58149,0.0010318,0.00035824,9.41E+09,0.72824,1.94E+10,0.30765,-2.58E-09,-1.08E-20,53.829,4.83E-17,2.02E+06,9.06E-05,2.68E-05,437.46,4.06E-14,0.29607,9.27E-17,1
0.75381,0.00057749,0.00081251,1.11E+10,0.91124,1.99E+10,0.23114,-8.54E-09,-6.70E-21,42.792,8.62E-17,7.85E+06,0.00026046,5.48E-06,191.39,3.97E-14,0.021036,2.07E-16,0
0.92519,0.00115,0.00024,1.06E+10,0.81325,1.84E+10,0.2595,-1.13E-09,-1.09E-20,122.07,8.98E-17,9.70E+06,0.00021624,1.26E-05,334.5,2.47E-14,0.058366,7.40E-17,0
0.59247,0.0013783,1.17E-05,1.10E+10,0.77888,1.68E+10,0.31594,-9.18E-09,-1.29E-20,28.864,2.82E-18,4.98E+06,6.64E-06,5.80E-06,92.827,2.75E-15,0.87385,2.96E-17,1
0.76258,0.00049106,0.00089894,1.39E+10,0.90892,1.40E+10,0.2384,-2.00E-09,-8.17E-21,16.336,1.10E-17,4.47E+06,3.40E-05,3.68E-06,129.15,9.16E-15,0.1083,7.09E-17,1
0.85506,0.00060505,0.00078495,8.44E+09,0.76371,1.98E+10,0.28769,-9.24E-09,-6.20E-21,6.6865,6.12E-17,2.30E+06,0.00010869,2.94E-06,63.667,6.23E-14,0.027015,9.79E-16,0
0.89092,0.0010048,0.00038524,8.27E+09,0.63789,1.47E+10,0.30349,-9.50E-09,-4.23E-21,87.525,2.16E-17,5.73E+06,2.46E-05,1.53E-05,197.84,6.54E-15,0.6227,3.31E-17,1
0.9429,0.00090936,0.00048064,1.10E+10,0.92985,1.63E+10,0.29669,-8.55E-09,-6.69E-21,14.197,8.36E-17,2.66E+06,0.00031485,5.43E-06,234.91,1.42E-13,0.01726,6.03E-16,0
0.81865,0.00066271,0.00072729,1.49E+10,0.82142,1.95E+10,0.22259,-5.85E-09,-1.44E-20,24.186,7.73E-17,1.68E+06,0.00023143,1.47E-05,481.99,1.58E-13,0.063391,3.27E-16,1
0.71187,0.00061699,0.00077301,1.33E+10,0.93077,1.83E+10,0.30005,-7.95E-09,-4.58E-21,20.294,8.30E-17,4.92E+06,0.00030657,4.16E-06,170.62,7.14E-14,0.013571,4.19E-16,0
0.7545,0.00053814,0.00085186,1.58E+10,0.89786,1.65E+10,0.27026,-2.39E-09,-2.97E-21,39.415,4.37E-18,5.90E+06,1.57E-05,6.73E-06,272.43,3.43E-15,0.42784,1.26E-17,1
0.87847,0.0013856,4.35E-06,8.78E+09,0.60841,1.97E+10,0.29397,-9.14E-09,-7.05E-21,78.781,8.44E-18,1.45E+06,9.76E-06,5.46E-05,660,1.34E-14,5.5916,2.03E-17,1
0.58083,0.00085433,0.00053567,9.49E+09,0.61755,1.53E+10,0.22294,-2.76E-09,-1.39E-20,63.469,5.01E-17,3.48E+05,7.28E-05,0.00018773,2424.6,2.00E-13,2.5798,8.23E-17,1
0.77344,0.00069923,0.00069077,1.11E+10,0.85178,1.57E+10,0.26731,-4.89E-09,-4.50E-21,120.77,5.35E-17,3.54E+06,0.00013476,3.44E-05,952.23,4.36E-14,0.25524,4.58E-17,1
0.57972,0.000638,0.000752,1.29E+10,0.93569,1.88E+10,0.24451,-5.78E-09,-3.81E-21,30.238,7.64E-17,9.69E+06,0.00027328,3.13E-06,115.62,2.98E-14,0.011467,2.58E-16,0
0.86562,0.0006937,0.0006963,1.31E+10,0.71575,1.94E+10,0.24309,-6.78E-09,-1.59E-20,151.84,7.30E-17,1.54E+06,0.00015441,0.00010053,2416.9,1.21E-13,0.65103,5.00E-17,1
0.78934,0.0010172,0.00037284,1.25E+10,0.65966,1.78E+10,0.24376,-4.30E-09,-7.92E-21,5.4105,2.12E-17,5.91E+06,3.68E-05,9.18E-07,15.666,6.86E-15,0.024951,4.38E-16,0
0.60904,0.0012866,0.00010336,1.01E+10,0.68412,1.71E+10,0.26478,-1.10E-09,-5.20E-21,17.176,9.40E-17,5.99E+06,0.00016185,2.87E-06,36.378,2.01E-14,0.017724,5.53E-16,0
0.77561,0.00094998,0.00044002,1.23E+10,0.72643,1.56E+10,0.29807,-3.30E-09,-9.04E-21,187,9.87E-17,4.12E+06,0.0002032,4.56E-05,942.96,5.06E-14,0.22454,5.36E-17,1
0.85344,0.0011689,0.00022107,1.55E+10,0.65594,1.31E+10,0.30694,-7.74E-09,-5.87E-21,174.07,5.54E-17,9.91E+06,0.00010594,1.76E-05,298.49,1.03E-14,0.16592,3.44E-17,1
0.9302,0.0013209,6.91E-05,1.06E+10,0.90289,2.22E+10,0.30804,-1.97E-09,-1.08E-20,93.65,9.95E-17,8.98E+05,0.00039919,0.00010993,4734.5,5.05E-13,0.27538,1.07E-16,1
0.8098,0.00044778,0.00094222,1.02E+10,0.96181,1.42E+10,0.23329,-8.32E-09,-1.37E-20,12.891,6.64E-17,5.36E+06,0.00019536,2.42E-06,85.812,4.58E-14,0.012403,5.33E-16,0
0.81351,0.0012379,0.00015213,1.20E+10,0.746,1.54E+10,0.27635,-7.57E-09,-1.19E-20,17.287,6.63E-17,4.44E+06,0.00013567,3.91E-06,73.004,2.97E-14,0.028808,4.07E-16,0
0.82511,0.0007819,0.0006081,1.03E+10,0.94929,2.28E+10,0.26445,-5.54E-09,-1.91E-20,63.738,6.14E-17,1.20E+05,0.00037086,0.00087485,36505,3.59E-12,2.359,9.84E-17,1
0.55104,0.00071102,0.00067898,1.24E+10,0.79521,2.08E+10,0.27824,-7.75E-09,-8.86E-21,109.16,3.64E-17,9.69E+06,0.00010169,1.13E-05,314.25,1.13E-14,0.11107,3.59E-17,1
0.88007,0.0011911,0.00019891,1.57E+10,0.68964,1.70E+10,0.24066,-6.76E-09,-1.54E-20,79.861,6.67E-17,2.60E+06,0.00014148,3.08E-05,594.79,5.23E-14,0.21773,8.80E-17,1
0.79928,0.00067141,0.00071859,1.09E+10,0.58016,1.92E+10,0.30605,-9.65E-09,-2.50E-21,81.872,2.89E-17,7.18E+06,3.77E-05,1.14E-05,173.65,7.49E-15,0.30291,4.31E-17,1
0.62562,0.0011563,0.00023372,9.66E+09,0.68787,2.33E+10,0.22884,-2.27E-09,-1.32E-20,126.52,6.80E-17,9.72E+06,0.00011428,1.30E-05,186.4,1.02E-14,0.11405,5.50E-17,1
0.84394,0.0013371,5.29E-05,1.49E+10,0.66355,2.04E+10,0.2813,-8.42E-09,-1.79E-20,131.49,2.74E-17,2.79E+05,6.12E-05,0.0004928,9518.6,2.30E-13,8.0474,2.41E-17,1
0.9122,0.0010082,0.00038179,1.14E+10,0.67949,1.25E+10,0.27203,-1.81E-09,-1.93E-20,42.843,4.99E-17,9.34E+06,7.64E-05,4.59E-06,72.952,8.68E-15,0.060143,1.19E-16,0
0.61528,0.0010716,0.00031842,1.18E+10,0.93744,2.04E+10,0.26657,-4.57E-09,-1.13E-20,148.79,4.15E-17,9.50E+06,0.00014127,1.57E-05,456.95,1.32E-14,0.11119,2.89E-17,1
0.78285,0.00070816,0.00068184,1.45E+10,0.69349,2.23E+10,0.3156,-1.74E-09,-1.47E-20,4.8669,8.87E-17,3.40E+06,0.00020784,1.44E-06,38.158,7.00E-14,0.0069392,1.84E-15,0
0.923,0.00050675,0.00088325,1.10E+10,0.60398,2.13E+10,0.25226,-5.61E-09,-6.54E-21,40.799,8.33E-18,4.60E+05,1.19E-05,9.30E-05,1585.2,4.51E-14,7.7965,2.85E-17,1
0.76673,0.00082344,0.00056656,1.09E+10,0.95082,2.10E+10,0.29113,-8.39E-09,-2.92E-21,121.27,4.41E-17,3.80E+06,0.00015716,3.23E-05,1252.8,4.78E-14,0.20535,3.81E-17,1
0.58309,0.00061445,0.00077555,1.58E+10,0.68015,1.81E+10,0.24902,-4.43E-09,-1.21E-20,135,4.77E-17,7.06E+06,0.00012254,1.92E-05,506.07,1.85E-14,0.15663,3.66E-17,1
